id,job_title,nice_areas,nice_subcategories,workrole_id,description_id
m3,Penetration & Vulnerability Tester,Analyze,Exploitation Analyst,AN-EXP-001,T0738
m3,Penetration & Vulnerability Tester,Analyze,Exploitation Analyst,AN-EXP-001,T0754
m3,Penetration & Vulnerability Tester,Analyze,Exploitation Analyst,AN-EXP-001,T0775
m3,Penetration & Vulnerability Tester,Analyze,Exploitation Analyst,AN-EXP-001,T0777
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0001
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0002
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0003
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0004
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0005
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0006
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0108
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0109
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0131
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0142
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0143
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0177
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0224
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0349
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0351
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0354
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0362
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0368
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0371
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0376
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0379
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0388
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0393
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0394
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0397
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0417
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0418
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0430
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0443
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0444
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0447
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0451
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0470
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0471
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0473
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0484
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0487
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0489
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0509
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0510
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0523
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0529
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0535
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0544
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0557
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0559
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0560
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,K0608
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0066
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0184
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0199
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0200
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0201
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0204
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0207
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0214
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0223
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0236
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0237
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0239
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0240
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0245
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0247
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0258
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0260
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0264
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0269
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0279
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0286
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0290
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0294
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,S0300
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0013
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0066
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0080
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0084
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0074
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0086
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0092
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0093
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,A0104
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0028
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0266
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0570
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0572
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0574
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0591
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0600
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0603
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0608
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0614
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0641
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0695
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0701
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0720
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0727
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0736
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0738
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0754
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0775
m1,Cybersecurity Analyst,Analyze,Exploitation Analyst,AN-EXP-001,T0777
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0001
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0002
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0003
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0004
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0005
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0006
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0036
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0058
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0108
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0109
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0177
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0221
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0349
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0357
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0362
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0377
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0392
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0395
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0405
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0409
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0410
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0427
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0431
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0436
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0437
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0440
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0444
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0445
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0446
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0449
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0457
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0458
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0460
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0464
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0465
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0469
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0471
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0480
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0507
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0511
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0516
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0533
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0542
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0549
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0551
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0556
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0560
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0561
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0565
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0577
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0598
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0603
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0604
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0610
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0612
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,K0614
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0189
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0194
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0203
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0211
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0218
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0227
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0229
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0249
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0254
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0256
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0278
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0285
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0288
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0289
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0296
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0297
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0303
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,S0360
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0013
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0066
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0080
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0084
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0072
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0082
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0083
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0085
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0087
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0088
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0089
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0091
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0101
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0102
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0106
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0107
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0108
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,A0109
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0569
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0582
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0583
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0584
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0585
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0586
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0589
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0593
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0597
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0615
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0617
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0642
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0660
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0678
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0685
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0686
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0687
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0707
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0708
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0710
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0713
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0718
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0748
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0749
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0751
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0752
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0758
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0761
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0771
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0782
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0783
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0785
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0786
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0788
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0789
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0792
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0797
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0800
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0805
m2,Cybersecurity Consultant,Analyze,All-Source Analyst,AN-ASA-001,T0834
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0001
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0002
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0003
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0004
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0005
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0006
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0036
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0058
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0108
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0109
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0177
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0221
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0349
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0357
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0362
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0377
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0392
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0395
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0405
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0409
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0410
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0427
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0431
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0436
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0437
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0440
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0444
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0445
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0446
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0449
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0457
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0458
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0460
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0464
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0465
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0469
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0471
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0480
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0507
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0511
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0516
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0533
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0542
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0549
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0551
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0556
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0560
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0561
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0565
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0577
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0598
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0603
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0604
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0610
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0612
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,K0614
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0189
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0194
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0203
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0211
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0218
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0227
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0229
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0249
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0254
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0256
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0278
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0285
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0288
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0289
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0296
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0297
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0303
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,S0360
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0013
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0066
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0080
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0084
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0072
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0082
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0083
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0085
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0087
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0088
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0089
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0091
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0101
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0102
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0106
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0107
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0108
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,A0109
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,T0569
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,T0582
h1,Cybersecurity Manager,Analyze,All-Source Analyst,AN-ASA-001,T0583
